key,Sentence,checked
11475,"వార్నర్‌ జోడీగా వచ్చిన బెయిర్‌ స్టో (39) మంచి సహకారాన్ని అం దించాడు.
",0
11476,"వీరిద్దరూ తొలి వికెట్‌కు 118 పరుగుల భాగస్వామ్యాన్ని సాధిం చారు.
",0
11477,"తర్వాత బెయిర్‌స్టో పెవిలియన్‌ చేరాడు.
",0
11478,"జట్టు స్కోరు 144 వద్ద వార్నర్‌ రెండో వికెట్‌గా ఔట య్యాడు.
",0
11479,"కాసేపటికి యూ సఫ్‌ పఠాన్‌(1) కూడా వెను తిరిగాడు.
",0
11480,"అయితే చివరి ఓవర్లలో విజరు శంకర్‌ (40 నాటౌట్‌ 24 బంతుల్లో 2 ఫోర్లు, 2 సిక్సర్లు), మనీశ్‌ పాండే(8 నాటౌట్‌) సమయోచితంగా ఆడటంతో సన్‌రైజర్స్‌ నిర్ణీత ఓవర్లలో మూడు వికెట్లు కోల్పోయి 181 పరుగులు చేసింది.
",0
11481,"రస్సెల్‌కు రెండు వికెట్లు దక్కాయి.
",0
11482,"భారీ లక్ష్య ఛేదనలో కేకేఆర్‌కు శుభారంభం దక్కలేదు.
",0
11483,"ఓపెనర్‌ క్రిస్‌లిన్‌(7) పరుగులకే షకీబుల్‌ హసన్‌ బౌలింగ్‌లో వెనుతిరిగాడు.
",0
11484,"అనంతరం నితీశ్‌ రాణా, ఊతప్ప సింగిల్స్‌, డబుల్స్‌ సాధిస్తూ, చెత్త బంతులను బౌండరీలకు తరలిస్తూ సన్‌రైజర్స్‌పై ఒత్తిడి పెంచారు.
",0
11485,"అయితే 11:4 ఓవర్లో ఊతప్ప(35 పరుగులు)ను సిదార్ధ్‌ కౌల్‌ బౌల్డ్‌ చేశాడు.
",0
11486,"తరువాత వచ్చిన కెప్టెన్‌ దినేశ్‌ కార్తీక్‌ (2) వెనుతిరగడంతో కేకేఆర్‌ 95 పరుగులకు 3 వికెట్లు కోల్పోయింది.
",0
11487,"నితీశ్‌ రాణా(68 పరుగులు 47బంతుల్లో 8ఫోర్లు, 3సిక్స్‌లు) 15:3 ఓవర్లో రషీద్‌ ఖాన్‌ బౌలింగ్‌లో వెనుతిరగడంతో మరింత కష్టాల్లో పడింది.
",0
11488,"అప్పటికే కావాల్సిన రన్‌రేట్‌ 17 పరుగులకు పెరిగిపోయింది.
",0
11489,"అయితే క్రీజులో ఉన్న రస్సెల్‌ (49 పరుగులు, 19 బంతుల్లో 4 ఫోర్లు, 4 సిక్స్‌లు) సన్‌రైజర్స్‌ బౌలర్లపై ఒక్కసారిగా విరుచుకుపడ్డాడు.
",0
11490,"వరుస సిక్సర్లు, ఫోర్లు బాదుతూ రెండు ఓవర్లులో ఏకంగా 35 పరుగుల రాబటాడు.
",0
11491,"దీంతో ఆఖరి ఓవర్‌కు 13 పరుగులు చేయాల్సి ఉండగా, షకీబ్‌ వేసిన ఓవర్లో రస్సెల్‌ సింగిల్‌ చేయగా, శుబ్‌మన్‌ గిల్‌(18) రెండు సిక్సర్లుతో బాదడంతో కేకేఆర్‌ 19:4 ఓవర్లలో నాలుగు వికెట్ల నష్టానికి 183 పరుగులు చేసి అనూహ్యంగా విజయం సాధించింది.
",0
11492,"ఇద్దరికీ పరీక్షే..!.
",0
11493,"ఆస్ట్రేలియా గడ్డపై టీమిండియా తొలిసారి ఫేవరెట్‌గా బరిలో దిగుతుండగా…ఏడాది కాలంగా ఒడిదుడుకులు ఎదుర్కొంటున్న ఆస్ట్రేలియా తమ కీలక ఆటగాళ్లను కోల్పోయిన అనంతరం తొలిసారి సొంత ప్రేక్షకుల ముందు టెస్టు సిరీస్‌ ఆడనుంది.
",0
11494,"తొలిరోజు ఎవరిది పైచేయో తెలియకపోయినా.
",0
11495,"టీమిండియా మాత్రం ఆకాశాన్నంటే అంచనాలతో అడిలైడ్‌లో అడుగుపెడుతోంది.
",0
11496,"ఆసీస్‌ మాత్రం కోహ్లిసేనకు గట్టి పోటీ ఇస్తుందనడంలో సందేహం లేదు.
",0
11497,"మరి తొలి సిరీస్‌ విజయాన్ని టీమిండియా సొంతం చేసుకుంటుందో తేలనుంది.
",0
11498,"ఆ సత్తా కోహ్లికే ఉంది.
",0
11499,"కోల్‌కతా: టీమిండియా కెప్టెన్‌ విరాట్‌ కోహ్లిని క్రికెట్‌లో ‘సూపర్‌ స్టార్‌’ అని దక్షిణాఫ్రికా మాజీ కెప్టెన్‌ గ్రేమ్‌ స్మిత్‌ ప్రశంసల వర్షంతో ముంచెత్తాడు.
",0
11500,"టెస్టు క్రికెట్‌ను సజీవంగా ఉంచగలిగే ఆటగాళ్లలో అతడు ముందు వరసలో ఉంటాడని గ్రేమ్‌ స్మిత్‌ తెలిపాడు.
",0
11501,"కోహ్లికి బాగా కలిసొచ్చింది.
",0
11502,"కోల్‌కతాలో శుక్రవారం జగ్మోహన్‌ దాల్మియా వార్షిక కాన్‌క్లేవ్‌లో ఉపన్యాసం చేసిన గ్రేమ్‌ స్మిత్‌ ‘ఈ ఏడాది కోహ్లికి బాగా కలిసొచ్చింది.
",0
11503,"వన్డేల్లో అతి తక్కువ ఇన్నింగ్స్‌లో 10 వేల పరుగులు చేయడం, వరుసగా సెంచరీలు చేసి ప్రపంచంలో అత్యుత్తమ బ్యాట్స్‌మన్‌గా తన విలువను పెంచుకున్నాడు’ అని అన్నాడు.
",0
11504,"సూపర్‌స్టార్ల కొరత ఎక్కువైంద.
",0
11505,"‘ప్రపంచ క్రికెట్‌లో సూపర్‌స్టార్ల కొరత ఎక్కువైంది.
",0
11506,"ఇంగ్లండ్‌లో ఒకరిద్దరు ఉన్నారు.
",0
11507,"మిగతా వాళ్లలో విరాట్‌ కోహ్లి అతిపెద్ద సూపర్‌స్టార్‌.
",0
11508,"టెస్ట్‌లంటే అతనికి ప్రాణం.
",0
11509,"అద్భుతమైన ప్రదర్శన చేస్తాడు.
",0
